target name,ever observable,always observable,fraction of time observable
TIC148914726,True,True,1.0
TIC154089169,True,True,1.0
TIC159510109,True,True,1.0
TIC160268701,True,True,1.0
TIC71347873,True,True,1.0
TIC230088370,True,True,1.0
TIC232967440,True,True,1.0
TIC232967666,True,True,1.0
TIC470159478,True,True,1.0
TIC258777137,True,True,1.0
TIC470127886,True,True,1.0
TIC468574941,True,True,1.0
TIC441798995,True,True,1.0
TIC441765914,True,True,1.0
TIC288185138,True,True,1.0
TIC289539327,True,True,1.0
TIC441738827,True,True,1.0
TIC302518439,True,True,1.0
TIC428988981,True,True,1.0
TIC349827430,True,True,1.0
TIC315755496,True,True,1.0
TIC356867115,True,True,1.0
TIC288516853,True,True,1.0
TIC258510872,True,True,1.0
TIC229650439,True,True,1.0
TIC229747848,True,True,1.0
TIC229770036,True,True,1.0
TIC229781583,True,True,1.0
TIC237211410,True,True,1.0
TIC237201858,True,True,1.0
TIC236934937,True,True,1.0
TIC230086768,True,True,1.0
TIC230127302,True,True,1.0
TIC232540264,True,True,1.0
TIC235943205,True,True,1.0
TIC235937532,True,True,1.0
TIC232971294,True,True,1.0
TIC232976128,True,True,1.0
TIC232982558,True,True,1.0
TIC235678745,True,True,1.0
TIC233211762,True,True,1.0
TIC233500935,True,True,1.0
TIC233497719,True,True,1.0
TIC229536616,True,True,1.0
TIC258389327,True,True,1.0
TIC219698776,True,True,1.0
TIC264171144,True,True,1.0
TIC280031353,True,True,1.0
TIC219854185,True,True,1.0
TIC219852882,True,True,1.0
TIC219852584,True,True,1.0
TIC272679240,True,True,1.0
TIC265460043,True,True,1.0
TIC265146266,True,True,1.0
TIC219015370,True,True,1.0
TIC264544388,True,True,1.0
TIC264303333,True,True,1.0
TIC219850915,True,True,1.0
TIC236934268,True,False,0.9920318725099602
TIC236887394,True,False,0.9920318725099602
TIC396740648,True,False,0.9721115537848606
TIC467179528,True,False,0.9721115537848606
TIC461387302,True,False,0.9601593625498008
TIC289590465,True,False,0.9561752988047809
TIC270238522,True,False,0.952191235059761
TIC229490898,True,False,0.9402390438247012
TIC355867695,True,False,0.9322709163346613
TIC233681149,True,False,0.9282868525896414
TIC434718964,True,False,0.9203187250996016
TIC233684822,True,False,0.9123505976095617
TIC138588540,True,False,0.9043824701195219
TIC233721037,True,False,0.9043824701195219
TIC341544930,True,False,0.900398406374502
TIC365673804,True,False,0.900398406374502
TIC233617847,True,False,0.900398406374502
TIC229510866,True,False,0.896414342629482
TIC233602827,True,False,0.8884462151394422
TIC459970307,True,False,0.8844621513944223
TIC459978312,True,False,0.8764940239043825
TIC102672709,True,False,0.8764940239043825
TIC230386397,True,False,0.8725099601593626
TIC198241702,True,False,0.8645418326693227
TIC334811204,True,False,0.8645418326693227
TIC229938290,True,False,0.8645418326693227
TIC335483600,True,False,0.8605577689243028
TIC219778329,True,False,0.8605577689243028
TIC230386259,True,False,0.8446215139442231
TIC233059608,True,False,0.8446215139442231
TIC272049972,True,False,0.8366533864541833
TIC142276270,True,False,0.8326693227091634
TIC352764091,True,False,0.8286852589641435
TIC407059875,True,False,0.8247011952191236
TIC229940491,True,False,0.8207171314741036
TIC99834717,True,False,0.8167330677290837
TIC230375747,True,False,0.8007968127490039
TIC307956397,True,False,0.796812749003984
TIC408636441,True,False,0.7928286852589641
TIC233720539,True,False,0.7928286852589641
TIC233068569,True,False,0.7928286852589641
TIC202426247,True,False,0.7888446215139442
TIC272625214,True,False,0.7808764940239044
TIC269238073,True,False,0.7768924302788844
TIC198206613,True,False,0.7649402390438247
TIC198211976,True,False,0.7649402390438247
TIC287080092,True,False,0.7609561752988048
TIC233680651,True,False,0.7569721115537849
TIC470709084,True,False,0.7529880478087649
TIC285048486,True,False,0.749003984063745
TIC219762508,True,False,0.749003984063745
TIC470852531,True,False,0.749003984063745
TIC202504234,True,False,0.749003984063745
TIC52041724,True,False,0.7450199203187251
TIC233684293,True,False,0.7450199203187251
TIC232612416,True,False,0.7450199203187251
TIC233120979,True,False,0.7410358565737052
TIC229400092,True,False,0.7370517928286853
TIC233541860,True,False,0.7370517928286853
TIC389900760,True,False,0.7330677290836654
TIC378291076,True,False,0.7330677290836654
TIC142381532,True,False,0.7290836653386454
TIC219821826,True,False,0.7290836653386454
TIC198186769,True,False,0.7171314741035857
TIC233688779,True,False,0.7091633466135459
TIC237071229,True,False,0.7091633466135459
TIC229944666,True,False,0.7091633466135459
TIC336740528,True,False,0.6932270916334662
TIC53617134,True,False,0.6892430278884463
TIC233078665,True,False,0.6892430278884463
TIC237086564,True,False,0.6892430278884463
TIC230017324,True,False,0.6852589641434262
TIC230017325,True,False,0.6852589641434262
TIC272828463,True,False,0.6812749003984063
TIC378355116,True,False,0.6812749003984063
TIC275501623,True,False,0.6772908366533864
TIC269509393,True,False,0.6573705179282868
TIC284050395,True,False,0.6533864541832669
TIC410528770,True,False,0.6533864541832669
TIC377420580,True,False,0.6454183266932271
TIC1884091865,True,False,0.6414342629482072
TIC229455001,True,False,0.6334661354581673
TIC233066156,True,False,0.6334661354581673
TIC198213332,True,False,0.6334661354581673
TIC371673488,True,False,0.6294820717131474
TIC198187049,True,False,0.6294820717131474
TIC230001847,True,False,0.6294820717131474
TIC219751469,True,False,0.6294820717131474
TIC233735068,True,False,0.6254980079681275
TIC142394656,True,False,0.6175298804780877
TIC229951289,True,False,0.6175298804780877
TIC219776325,True,False,0.6135458167330677
TIC329145325,True,False,0.6095617529880478
TIC339538183,True,False,0.6095617529880478
TIC198178505,True,False,0.6095617529880478
TIC374400599,True,False,0.6055776892430279
TIC289580577,True,False,0.6055776892430279
TIC256621916,True,False,0.6055776892430279
TIC395142888,True,False,0.6055776892430279
TIC414870287,True,False,0.601593625498008
TIC233071822,True,False,0.5976095617529881
TIC233087860,True,False,0.5976095617529881
TIC230377505,True,False,0.5856573705179283
TIC233071926,True,False,0.5816733067729084
TIC233633993,True,False,0.5816733067729084
TIC277507814,True,False,0.5816733067729084
TIC142387023,True,False,0.5816733067729084
TIC287139872,True,False,0.5776892430278885
TIC233047097,True,False,0.5776892430278885
TIC233390838,True,False,0.5657370517928287
TIC329148988,True,False,0.5617529880478087
TIC236815160,True,False,0.5617529880478087
TIC243335710,True,False,0.5617529880478087
TIC287196418,True,False,0.5537848605577689
TIC314338017,True,False,0.549800796812749
TIC415741431,True,False,0.549800796812749
TIC331034236,True,False,0.545816733067729
TIC198212955,True,False,0.545816733067729
TIC462615350,True,False,0.5418326693227091
TIC417931607,True,False,0.5378486055776892
TIC377191482,True,False,0.5338645418326693
TIC345143460,True,False,0.5338645418326693
TIC165530380,True,False,0.5298804780876494
TIC377293776,True,False,0.5298804780876494
TIC328750515,True,False,0.5258964143426295
TIC99869022,True,False,0.5219123505976095
TIC64553698,True,False,0.5179282868525896
TIC276380902,True,False,0.5179282868525896
TIC86280613,True,False,0.5139442231075697
TIC352239069,True,False,0.5139442231075697
TIC283722336,True,False,0.5099601593625498
TIC284564230,True,False,0.5059760956175299
TIC233951353,True,False,0.5059760956175299
TIC343628284,True,False,0.50199203187251
TIC329277372,True,False,0.49800796812749004
TIC314835525,True,False,0.4900398406374502
TIC417931300,True,False,0.4900398406374502
TIC418987806,True,False,0.4820717131474104
TIC298666530,True,False,0.47808764940239046
TIC313761775,True,False,0.4701195219123506
TIC421308357,True,False,0.4701195219123506
TIC293687315,True,False,0.4701195219123506
TIC224600500,True,False,0.46613545816733065
TIC318746829,True,False,0.46613545816733065
TIC85031598,True,False,0.46613545816733065
TIC198456933,True,False,0.46215139442231074
TIC267561446,True,False,0.4581673306772908
TIC400430915,True,False,0.4581673306772908
TIC207425203,True,False,0.4541832669322709
TIC416195870,True,False,0.450199203187251
TIC50120414,True,False,0.450199203187251
TIC85242435,True,False,0.450199203187251
TIC405763009,True,False,0.450199203187251
TIC319068154,True,False,0.44621513944223107
TIC199688472,True,False,0.44223107569721115
TIC207425167,True,False,0.44223107569721115
TIC441642457,True,False,0.43824701195219123
TIC328167090,True,False,0.4342629482071713
TIC233953967,True,False,0.4342629482071713
TIC284477310,True,False,0.4342629482071713
TIC198457103,True,False,0.4302788844621514
TIC276360911,True,False,0.4302788844621514
TIC332477926,True,False,0.4302788844621514
TIC198360694,True,False,0.4302788844621514
TIC458914949,True,False,0.4262948207171315
TIC165551882,True,False,0.42231075697211157
TIC284450803,True,False,0.42231075697211157
TIC444415148,True,False,0.42231075697211157
TIC343442463,True,False,0.42231075697211157
TIC377290815,True,False,0.41832669322709165
TIC445859771,True,False,0.41832669322709165
TIC224596152,True,False,0.41434262948207173
TIC198390247,True,False,0.41434262948207173
TIC64836837,True,False,0.41434262948207173
TIC356978132,True,False,0.41434262948207173
TIC224313733,True,False,0.41434262948207173
TIC298663873,True,False,0.4103585657370518
TIC375506058,True,False,0.4103585657370518
TIC243313296,True,False,0.4063745019920319
TIC232641326,True,False,0.4063745019920319
TIC198356533,True,False,0.3944223107569721
TIC389182138,True,False,0.3904382470119522
TIC198384408,True,False,0.3904382470119522
TIC343019899,True,False,0.38645418326693226
TIC316402246,True,False,0.3784860557768924
TIC420288086,True,False,0.3784860557768924
TIC284475976,True,False,0.3784860557768924
TIC353782445,True,False,0.3745019920318725
TIC320525204,True,False,0.3745019920318725
TIC1400770435,True,False,0.3745019920318725
TIC468845640,True,False,0.3705179282868526
TIC329864959,True,False,0.3705179282868526
TIC377304435,True,False,0.3705179282868526
TIC207501148,True,False,0.3665338645418327
TIC165554103,True,False,0.3665338645418327
TIC277566483,True,False,0.3665338645418327
TIC359496368,True,False,0.36254980079681276
TIC267489265,True,False,0.36254980079681276
TIC232679662,True,False,0.36254980079681276
TIC1717732429,True,False,0.36254980079681276
TIC431148743,True,False,0.36254980079681276
TIC1551345500,True,False,0.35856573705179284
TIC224298134,True,False,0.3545816733067729
TIC252490659,True,False,0.3545816733067729
TIC232635922,True,False,0.350597609561753
TIC252636888,True,False,0.3466135458167331
TIC284361752,True,False,0.3466135458167331
TIC430677414,True,False,0.3466135458167331
TIC298164705,True,False,0.3466135458167331
TIC232650365,True,False,0.3466135458167331
TIC384045439,True,False,0.3426294820717131
TIC53709089,True,False,0.3426294820717131
TIC252616865,True,False,0.3386454183266932
TIC284441182,True,False,0.3386454183266932
TIC430528566,True,False,0.3346613545816733
TIC452803785,True,False,0.33067729083665337
TIC287190564,True,False,0.33067729083665337
TIC326114850,True,False,0.32669322709163345
TIC277014266,True,False,0.32669322709163345
TIC82010657,True,False,0.32669322709163345
TIC341815767,True,False,0.32270916334661354
TIC285543785,True,False,0.32270916334661354
TIC197650870,True,False,0.3187250996015936
TIC277447970,True,False,0.3187250996015936
TIC431156009,True,False,0.3147410358565737
TIC293954617,True,False,0.3147410358565737
TIC294179385,True,False,0.3147410358565737
TIC294179389,True,False,0.3147410358565737
TIC428065977,True,False,0.3147410358565737
TIC256414077,True,False,0.3147410358565737
TIC341815197,True,False,0.3147410358565737
TIC26547036,True,False,0.3107569721115538
TIC26880783,True,False,0.3107569721115538
TIC198385543,True,False,0.30677290836653387
TIC405559035,True,False,0.30677290836653387
TIC285542903,True,False,0.30677290836653387
TIC267574918,True,False,0.30278884462151395
TIC207468071,True,False,0.30278884462151395
TIC165763244,True,False,0.30278884462151395
TIC165527918,True,False,0.30278884462151395
TIC51234631,True,False,0.2948207171314741
TIC224297258,True,False,0.2908366533864542
TIC154383539,True,False,0.2908366533864542
TIC356311210,True,False,0.2908366533864542
TIC431585347,True,False,0.28286852589641437
TIC365683032,True,False,0.2788844621513944
TIC298647682,True,False,0.2788844621513944
TIC405904232,True,False,0.2749003984063745
TIC365389353,True,False,0.2749003984063745
TIC294176967,True,False,0.27091633466135456
TIC87090944,True,False,0.27091633466135456
TIC431514478,True,False,0.26693227091633465
TIC321669174,True,False,0.26294820717131473
TIC321668398,True,False,0.26294820717131473
TIC160039081,True,False,0.2549800796812749
TIC66783360,True,False,0.250996015936255
TIC73104318,True,False,0.250996015936255
TIC294471966,True,False,0.250996015936255
TIC387664868,True,False,0.250996015936255
TIC387664866,True,False,0.250996015936255
TIC188768068,True,False,0.250996015936255
TIC251384275,True,False,0.24701195219123506
TIC312259170,True,False,0.24302788844621515
TIC445254275,True,False,0.24302788844621515
TIC357972447,True,False,0.24302788844621515
TIC416987878,True,False,0.24302788844621515
TIC81212286,True,False,0.2350597609561753
TIC249812036,True,False,0.2350597609561753
TIC416624606,True,False,0.23107569721115537
TIC14336130,True,False,0.22709163346613545
TIC8400842,True,False,0.22709163346613545
TIC137906197,True,False,0.22709163346613545
TIC346929661,True,False,0.22709163346613545
TIC293617835,True,False,0.22310756972111553
TIC286923464,True,False,0.21912350597609562
TIC67309890,True,False,0.2151394422310757
TIC159873822,True,False,0.21115537848605578
TIC177244357,True,False,0.20717131474103587
TIC445144327,True,False,0.20717131474103587
TIC321041369,True,False,0.20717131474103587
TIC48018596,True,False,0.20318725099601595
TIC66445643,True,False,0.20318725099601595
TIC403256331,True,False,0.199203187250996
TIC405717754,True,False,0.1952191235059761
TIC395171208,True,False,0.19123505976095617
TIC174302697,True,False,0.19123505976095617
TIC396356111,True,False,0.18725099601593626
TIC299158887,True,False,0.18326693227091634
TIC358631536,True,False,0.18326693227091634
TIC162689341,True,False,0.17928286852589642
TIC399860444,True,False,0.1752988047808765
TIC283829553,True,False,0.1752988047808765
TIC417676622,True,False,0.17131474103585656
TIC137881699,True,False,0.16733067729083664
TIC354600221,True,False,0.16334661354581673
TIC332154944,True,False,0.16334661354581673
TIC330468175,True,False,0.16334661354581673
TIC53427308,True,False,0.1553784860557769
TIC28230919,True,False,0.15139442231075698
TIC424865156,True,False,0.14342629482071714
TIC348673213,True,False,0.1394422310756972
TIC48188920,True,False,0.13545816733067728
TIC327579226,True,False,0.13147410358565736
TIC348135793,True,False,0.13147410358565736
TIC232568235,True,False,0.12350597609561753
TIC158561566,True,False,0.11952191235059761
TIC245462406,True,False,0.11155378486055777
TIC159781361,True,False,0.10756972111553785
TIC470987100,True,False,0.09561752988047809
TIC417948359,True,False,0.09163346613545817
TIC445137888,True,False,0.09163346613545817
TIC9837861,True,False,0.09163346613545817
TIC270515566,True,False,0.09163346613545817
TIC312862941,True,False,0.08366533864541832
TIC287225295,True,False,0.08366533864541832
TIC241225337,True,False,0.0796812749003984
TIC370759867,True,False,0.0796812749003984
TIC115446313,True,False,0.0796812749003984
TIC312469860,True,False,0.0796812749003984
TIC116483734,True,False,0.07569721115537849
TIC286916251,True,False,0.07569721115537849
TIC403308915,True,False,0.06772908366533864
TIC267694283,True,False,0.06374501992031872
TIC457138169,True,False,0.05976095617529881
TIC116483514,True,False,0.05179282868525897
TIC219824469,True,False,0.05179282868525897
TIC71854745,True,False,0.05179282868525897
TIC252479260,True,False,0.05179282868525897
TIC311035838,True,False,0.04780876494023904
TIC461662295,True,False,0.043824701195219126
TIC347013211,True,False,0.0398406374501992
TIC312678993,True,False,0.0398406374501992
TIC320506985,True,False,0.035856573705179286
TIC168699373,True,False,0.03187250996015936
TIC259151170,True,False,0.01593625498007968
TIC356473034,True,False,0.01195219123505976
TIC249945230,False,False,0.0
TIC241040309,False,False,0.0
TIC241065596,False,False,0.0
TIC285666479,False,False,0.0
TIC241076290,False,False,0.0
TIC240968774,False,False,0.0
TIC240681314,False,False,0.0
TIC354400186,False,False,0.0
TIC354469661,False,False,0.0
TIC202375913,False,False,0.0
TIC318022259,False,False,0.0
TIC285674856,False,False,0.0
TIC311121985,False,False,0.0
TIC453387619,False,False,0.0
TIC306955329,False,False,0.0
TIC470381900,False,False,0.0
TIC285677945,False,False,0.0
TIC104208182,False,False,0.0
TIC117322779,False,False,0.0
TIC307111282,False,False,0.0
